clock_time,time_stamp,val,metric,region,location_name,host,url,script,transaction,error_message,emulation,source,unit,total_duration
2023-03-18T10:52:34Z,30000,21,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,count,
2023-03-18T10:52:34Z,30000,2,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,count,
2023-03-18T10:52:34Z,30000,18.721765995025635,percentile 90,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:34Z,30000,11.563711881637573,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:34Z,30000,2.565328359603882,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:34Z,30000,18.73161268234253,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:34Z,30000,912352,throughput,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,bytes,
2023-03-18T10:52:34Z,30000,79824,throughput,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,bytes,
2023-03-18T10:52:34Z,30000,440,vusers count,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:34Z,30000,31,vusers count,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:39Z,35000,19.46211641385991,average trt,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,7239.907305955887
2023-03-18T10:52:39Z,35000,8.055955576896668,average trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,161.11911153793335
2023-03-18T10:52:39Z,35000,3.1534042791886763,average trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,69.37489414215088
2023-03-18T10:52:39Z,35000,20.629093726476032,average trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,123.7745623588562
2023-03-18T10:52:39Z,35000,-372,connections,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:39Z,35000,-17,connections,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:39Z,35000,372,hits,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:39Z,35000,46,hits,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:39Z,35000,27.43,lg health cpu,on-premise,on-premise,EC2AMAZ-2O3HKBP-172.31.11.184,,,,,,injector-t_844328448-job-29-location-on-premise-node-0,percent,
2023-03-18T10:52:39Z,35000,24.54,lg health disk,on-premise,on-premise,EC2AMAZ-2O3HKBP-172.31.11.184,,,,,,injector-t_844328448-job-29-location-on-premise-node-0,percent,
2023-03-18T10:52:39Z,35000,33.72,lg health memory,on-premise,on-premise,EC2AMAZ-2O3HKBP-172.31.11.184,,,,,,injector-t_844328448-job-29-location-on-premise-node-0,percent,
2023-03-18T10:52:39Z,35000,22.88947296142578,max trt,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:39Z,35000,16.09609317779541,max trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:39Z,35000,16.610019207000732,max trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:39Z,35000,23.88276743888855,max trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:39Z,35000,15.179327964782715,min trt,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:39Z,35000,0.07837581634521484,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:39Z,35000,0.6457400321960449,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:39Z,35000,18.131333351135254,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:39Z,35000,372,passed transactions,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,count,
2023-03-18T10:52:39Z,35000,20,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,count,
2023-03-18T10:52:39Z,35000,22,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,count,
2023-03-18T10:52:39Z,35000,6,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,count,
2023-03-18T10:52:39Z,35000,21.37379813194275,percentile 90,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:39Z,35000,14.537508249282837,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:39Z,35000,7.84388542175293,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:39Z,35000,23.88276743888855,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:39Z,35000,697664,throughput,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,bytes,
2023-03-18T10:52:39Z,35000,48982,throughput,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,bytes,
2023-03-18T10:52:39Z,35000,24,vusers count,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:39Z,35000,16,vusers count,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:44Z,40000,2.4940131187438963,average trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,12.470065593719482
2023-03-18T10:52:44Z,40000,-14,connections,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:44Z,40000,13,hits,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:44Z,40000,2.7201781272888184,max trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:44Z,40000,2.0822970867156982,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:44Z,40000,5,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,count,
2023-03-18T10:52:44Z,40000,2.7201781272888184,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:44Z,40000,47193,throughput,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,bytes,
2023-03-18T10:52:44Z,40000,0,vusers count,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:44Z,40000,0,vusers count,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
